"","logFC","logCPM","LR","PValue","FDR"
"27245",0.621723516909733,4.76461853290733,6.01741946093573,0.0141653444480359,0.304116053940205
"11342",-0.588824150421739,6.78178837570403,6.01665153754435,0.0141715097453107,0.304116053940205
"1293",1.04423959045022,2.19714021327967,6.01640843847076,0.0141734620492932,0.304116053940205
"94274",-0.998693550328937,6.27968554770962,6.01279400634715,0.0142025218574512,0.304301313080959
"105378567",-1.41344497877211,1.07505774676421,6.01069346945222,0.0142194382055125,0.304301313080959
"90342",1.74115419601302,0.0860311311120308,6.01059493862879,0.0142202322171402,0.304301313080959
"112267867",2.96354525778485,-1.10192879333011,6.00988734747784,0.0142259356880636,0.304301313080959
"11155",-0.849539327782532,6.27472704158598,6.00393708826249,0.014273990415776,0.305082728692046
"84645",1.40167791746434,0.68494327272809,6.00264560847449,0.0142844425463591,0.305082728692046
"83876",0.804119460239783,5.28179125246614,6.00088058416469,0.0142987398801173,0.305153353398506
"5754",1.29195385875489,1.56507919472732,5.99794808829622,0.014322526724488,0.305426232339025
"130540",0.848643507392954,2.41100326054624,5.98887050740963,0.0143964177101799,0.306690126918841
"127795",2.09144567152827,1.35831221015362,5.98730973284208,0.0144091618007453,0.306690126918841
"80139",0.703104143577608,3.64827935427556,5.98660339487805,0.0144149330318418,0.306690126918841
"7130",-1.09105339982947,1.53076260796188,5.98099233632463,0.0144608635573481,0.306840868594934
"101927967",-2.13094882933569,-0.257140442711368,5.97988101696654,0.0144699783581317,0.306840868594934
"54941",-0.794661626106674,2.97534040362827,5.97901879949951,0.0144770541527932,0.306840868594934
"105370838",2.81086000870763,-1.11147800331121,5.97830594954382,0.0144829068511626,0.306840868594934
"115811",0.975757954794561,1.14344258523717,5.97616853186911,0.014500470254276,0.306840868594934
"641364",0.99698797304464,2.7553971000057,5.97520472644904,0.0145083971229727,0.306840868594934
"8444",1.26263795136145,2.65924115437903,5.97506991314848,0.0145095062576371,0.306840868594934
"653781",2.67289864369977,-0.693112230181524,5.97430514149206,0.014515799831637,0.306840868594934
"57605",0.84038896859124,2.57606710233605,5.97361516162878,0.0145214803289661,0.306840868594934
"79022",0.80407694353654,2.75068930475941,5.96190451358618,0.0146182420586326,0.308125752967683
"51013",-0.866789170903152,2.981260213383,5.96068191969829,0.014628382192285,0.308125752967683
"6695",-0.677244517209692,7.46733572735495,5.96042443298792,0.0146305186973406,0.308125752967683
"375484",0.722345638701894,2.73404669555075,5.95778697136322,0.0146524216343202,0.308125752967683
"27315",-0.651939483754119,3.37109584243387,5.95582324029449,0.0146687514624065,0.308125752967683
"105374145",1.50611160847707,0.63309187272797,5.95537550710723,0.0146724773062063,0.308125752967683
"825",-1.00759752046291,6.51764429606899,5.9543332066483,0.0146811546586217,0.308125752967683
"105373459",2.72861117978225,-1.12036651959114,5.95294963617575,0.0146926813115791,0.308125752967683
"27087",-0.693370212147269,6.4801193797996,5.95290608711667,0.014693044274007,0.308125752967683
"57326",0.773312422748689,5.71265938349175,5.95007931960816,0.0147166239066717,0.308125752967683
"51104",-0.73581666610292,5.92404128494841,5.94912015490285,0.014724633679869,0.308125752967683
"105373159",0.984132189761794,1.12814168738943,5.94860918200236,0.014728902534258,0.308125752967683
"154313",1.53686273529688,1.37210954676459,5.94785603312768,0.0147351969384869,0.308125752967683
"105370439",2.64239152558524,-1.12957397834409,5.94756196865978,0.0147376553193259,0.308125752967683
"84871",1.20761437177902,1.47015272843496,5.94458678460487,0.0147625516386988,0.30833787874315
"285878",1.6413581390878,0.303632850689372,5.94369627427882,0.0147700118396683,0.30833787874315
"105376162",-1.42256744121893,0.199561466426173,5.94161787350175,0.0147874386324595,0.30846974728042
"102724312",-1.07964505558236,6.0176880712852,5.93658726778193,0.0148297065020712,0.309119219992498
"4122",-0.760565543176495,6.03401322224249,5.93176866630623,0.014870309730674,0.30972276864084
"7465",1.32795736993027,1.61104944659519,5.9305056243688,0.0148809714880922,0.30972276864084
"26509",0.840802558420937,3.70871168886635,5.925791096522,0.014920837961696,0.310090469087746
"23671",-0.875354396704951,4.94699598050993,5.92577493078346,0.0149209748496751,0.310090469087746
"374378",0.662510042168594,4.04889156485547,5.92266942135708,0.0149472956330382,0.310405133321843
"284751",-2.08353714031108,-0.636217973451051,5.91969991352151,0.0149725084506133,0.310696335673601
"84168",0.81788924904391,5.96031949131295,5.91672694802578,0.0149977944988498,0.310792568892055
"2180",-0.683053537518711,4.62107083064592,5.9165227000358,0.0149995333086747,0.310792568892055
"8805",-0.557566117535409,4.15326393875463,5.91096610114283,0.015046917640133,0.311260403331581
"3351",3.09373361710988,-1.09307803165166,5.90661568402744,0.0150841237390606,0.311260403331581
"207063",0.627373012734149,3.40672129819078,5.90655632848253,0.0150846320204887,0.311260403331581
"2869",0.84958944155925,2.84562524079185,5.90608703117707,0.0150886513917474,0.311260403331581
